jurisdiction,slug,country,location,season,total,mealsAndIncidentals
EU,italy,Italy,,,268.31408999999996,NaN
EU,latvia,Latvia,,,246.149013,NaN
EU,lithuania,Lithuania,,,213.48468899999997,NaN
EU,luxembourg,Luxembourg,,,276.480171,NaN
EU,malta,Malta,,,239.14951499999998,NaN
EU,netherlands,Netherlands,,,306.811329,NaN
EU,poland,Poland,,,253.14851099999998,NaN
EU,portugal,Portugal,,,237.98293199999998,NaN
EU,romania,Romania,,,258.981426,NaN
EU,slovak-republic,Slovak Republic,,,239.14951499999998,NaN
EU,slovenia,Slovenia,,,209.98494,NaN
EU,spain,Spain,,,247.31559599999997,NaN
EU,sweden,Sweden,,,299.811831,NaN
EU,united-kingdom,United Kingdom,,,321.976908,NaN
EU,afghanistan,Afghanistan,,,250.81534499999998,NaN
EU,albania,Albania,,,209.98494,NaN
EU,algeria,Algeria,,,387.30555599999997,NaN
EU,american-samoa,American Samoa,,,262.481175,NaN
EU,angola,Angola,,,440.968374,NaN
EU,anguilla,Anguilla,,,433.96887599999997,NaN
EU,antigua-and-barbuda,Antigua and Barbuda,,,383.80580699999996,NaN
EU,argentina,Argentina,,,283.479669,NaN
EU,armenia,Armenia,,,176.154033,NaN
EU,aruba,Aruba,,,409.47063299999996,NaN
EU,australia,Australia,,,383.80580699999996,NaN
EU,azerbaijan,Azerbaijan,,,341.80881899999997,NaN
EU,bahamas,Bahamas,,,433.96887599999997,NaN
EU,bahrain,Bahrain,,,347.641734,NaN
EU,bangladesh,Bangladesh,,,163.32162,NaN
EU,barbados,Barbados,,,473.63269799999995,NaN
EU,belarus,Belarus,,,242.649264,NaN
EU,belize,Belize,,,274.147005,NaN
EU,benin,Benin,,,145.82287499999998,NaN
EU,bermuda,Bermuda,,,424.636212,NaN
EU,bhutan,Bhutan,,,141.156543,NaN
EU,bolivia,Bolivia,,,205.31860799999998,NaN
EU,bosnia-and-herzegovina,Bosnia and Herzegovina,,,185.486697,NaN
EU,botswana,Botswana,,,304.478163,NaN
EU,brazil,Brazil,,,212.318106,NaN
EU,brunei,Brunei,,,193.65277799999998,NaN
EU,burkina-faso,Burkina Faso,,,267.14750699999996,NaN
EU,burundi,Burundi,,,272.980422,NaN
EU,cambodia,Cambodia,,,198.31911,NaN
EU,cameroon,Cameroon,,,255.481677,NaN
EU,canada,Canada,,,359.30756399999996,NaN
EU,cape-verde,Cape Verde,,,211.151523,NaN
EU,cayman-islands,Cayman Islands,,,382.63922399999996,NaN
EU,central-african-republic,Central African Republic,,,190.15302899999998,NaN
EU,chad,Chad,,,233.3166,NaN
EU,chile,Chile,,,282.313086,NaN
EU,china,China,,,253.14851099999998,NaN
EU,colombia,Colombia,,,229.81685099999999,NaN
EU,comoros,Comoros,,,226.31710199999998,NaN
EU,congo,Congo,,,286.979418,NaN
EU,congo-dem.-rep.-(rdc),"Congo, Dem. Rep. (RDC)",,,311.47766099999996,NaN
EU,cook-islands,Cook Islands,,,346.475151,NaN
EU,costa-rica,Costa Rica,,,233.3166,NaN
EU,cote-d'ivoire,Cote d'Ivoire,,,261.314592,NaN
EU,cuba,Cuba,,,296.312082,NaN
EU,djibouti,Djibouti,,,205.31860799999998,NaN
EU,dominica,Dominica,,,379.13947499999995,NaN
EU,dominican-republic,Dominican Republic,,,285.812835,NaN
EU,ecuador,Ecuador,,,268.31408999999996,NaN
EU,egypt,Egypt,,,310.31107799999995,NaN
EU,el-salvador,El Salvador,,,253.14851099999998,NaN
EU,equatorial-guinea,Equatorial Guinea,,,281.146503,NaN
EU,eritrea,Eritrea,,,264.81434099999996,NaN
EU,ethiopia,Ethiopia,,,233.3166,NaN
EU,fiji,Fiji,,,276.480171,NaN
EU,gabon,Gabon,,,368.640228,NaN
EU,gambia,Gambia,,,227.48368499999998,NaN
EU,georgia,Georgia,,,230.983434,NaN
EU,ghana,Ghana,,,438.635208,NaN
EU,grenada,Grenada,,,437.468625,NaN
EU,guam,Guam,,,421.136463,NaN
EU,guatemala,Guatemala,,,204.15202499999998,NaN
EU,guinea,Guinea,,,288.14600099999996,NaN
EU,guinea-bissau,Guinea Bissau,,,145.82287499999998,NaN
EU,guyana,Guyana,,,258.981426,NaN
EU,haiti,Haiti,,,242.649264,NaN
EU,honduras,Honduras,,,227.48368499999998,NaN
EU,hong-kong,Hong Kong,,,412.970382,NaN
EU,iceland,Iceland,,,407.13746699999996,NaN
EU,india,India,,,267.14750699999996,NaN
EU,indonesia,Indonesia,,,292.81233299999997,NaN
EU,iran,Iran,,,246.149013,NaN
EU,iraq,Iraq,,,303.31158,NaN
EU,israel,Israel,,,421.136463,NaN
EU,jamaica,Jamaica,,,345.308568,NaN
EU,japan,Japan,,,337.14248699999996,NaN
EU,jordan,Jordan,,,337.14248699999996,NaN
EU,kazakhstan,Kazakhstan,,,300.978414,NaN
EU,kenya,Kenya,,,327.809823,NaN
EU,kiribati,Kiribati,,,136.490211,NaN
EU,korea-dem.-peo.-of,"Korea, Dem. Peo. Of",,,192.48619499999998,NaN
EU,korea-republic-of,"Korea, Republic of",,,468.966366,NaN
EU,kuwait,Kuwait,,,397.804803,NaN
EU,kyrgyzstan,Kyrgyzstan,,,199.485693,NaN
EU,laos-people's-dem.-rep.,"Laos, People's Dem. Rep.",,,192.48619499999998,NaN
EU,lebanon,Lebanon,,,303.31158,NaN
EU,lesotho,Lesotho,,,120.15804899999999,NaN
EU,liberia,Liberia,,,323.143491,NaN
EU,libyan-arab-jamahiriya,Libyan Arab Jamahiriya,,,237.98293199999998,NaN
EU,macao,Macao,,,268.31408999999996,NaN
EU,macedonia-(fyrom),Macedonia (Fyrom),,,184.320114,NaN
EU,madagascar,Madagascar,,,220.484187,NaN
EU,malawi,Malawi,,,205.31860799999998,NaN
EU,malaysia,Malaysia,,,218.151021,NaN
EU,maldives,Maldives,,,374.473143,NaN
EU,mali,Mali,,,264.81434099999996,NaN
EU,marshall-islands,Marshall Islands,,,208.818357,NaN
EU,mauritania,Mauritania,,,169.15453499999998,NaN
EU,mauritius,Mauritius,,,236.81634899999997,NaN
EU,mexico,Mexico,,,375.639726,NaN
EU,micronesia,Micronesia,,,233.3166,NaN
EU,moldova,Moldova,,,162.155037,NaN
EU,monaco,Monaco,,,348.808317,NaN
EU,mongolia,Mongolia,,,211.151523,NaN
EU,montenegro,Montenegro,,,156.32212199999998,NaN
EU,montserrat,Montserrat,,,253.14851099999998,NaN
EU,morocco,Morocco,,,236.81634899999997,NaN
EU,mozambique,Mozambique,,,263.647758,NaN
EU,myanmar,Myanmar,,,148.156041,NaN
EU,namibia,Namibia,,,149.322624,NaN
EU,nauru,Nauru,,,229.81685099999999,NaN
EU,nepal,Nepal,,,186.65328,NaN
EU,netherlands-antilles,Netherlands Antilles,,,321.976908,NaN
EU,new-zealand,New Zealand,,,368.640228,NaN
EU,nicaragua,Nicaragua,,,226.31710199999998,NaN
EU,niger,Niger,,,248.48217899999997,NaN
EU,nigeria,Nigeria,,,264.81434099999996,NaN
EU,niue,Niue,,,267.14750699999996,NaN
EU,norway,Norway,,,320.810325,NaN
EU,oman,Oman,,,346.475151,NaN
EU,pakistan,Pakistan,,,263.647758,NaN
EU,palau-republic-of,"Palau, Republic of",,,320.810325,NaN
EU,panama,Panama,,,268.31408999999996,NaN
EU,papua-new-guinea,Papua New Guinea,,,388.47213899999997,NaN
EU,paraguay,Paraguay,,,274.147005,NaN
EU,peru,Peru,,,264.81434099999996,NaN
EU,philippines,Philippines,,,302.144997,NaN
EU,puerto-rico,Puerto Rico,,,398.971386,NaN
EU,qatar,Qatar,,,468.966366,NaN
EU,russian-federation,Russian Federation,,,292.81233299999997,NaN
EU,rwanda,Rwanda,,,228.65026799999998,NaN
EU,samoa,Samoa,,,237.98293199999998,NaN
EU,sao-tome-and-principe,Sao Tome & Principe,,,204.15202499999998,NaN
EU,saudi-arabia,Saudi Arabia,,,419.96988,NaN
EU,senegal,Senegal,,,320.810325,NaN
EU,serbia,Serbia,,,184.320114,NaN
EU,seychelles,Seychelles,,,332.476155,NaN
EU,sierra-leone,Sierra Leone,,,267.14750699999996,NaN
EU,singapore,Singapore,,,424.636212,NaN
EU,solomon-islands,Solomon Islands,,,295.145499,NaN
EU,somalia,Somalia,,,221.65077,NaN
EU,south-africa,South Africa,,,193.65277799999998,NaN
EU,sri-lanka,Sri Lanka,,,246.149013,NaN
EU,st.-kitts-and-nevis,St. Kitts and Nevis,,,450.30103799999995,NaN
EU,st-lucia,St Lucia,,,345.308568,NaN
EU,st.-vincent-and-the-grena,St. Vincent and the Grena,,,295.145499,NaN
EU,sudan,Sudan,,,241.48268099999999,NaN
EU,south-soudan,South Soudan,,,262.481175,NaN
EU,suriname,Suriname,,,202.98544199999998,NaN
EU,swaziland,Swaziland,,,184.320114,NaN
EU,switzerland,Switzerland,,,405.97088399999996,NaN
EU,syrian-arab-republic,Syrian Arab Republic,,,215.81785499999998,NaN
EU,tajikistan,Tajikistan,,,208.818357,NaN
EU,tanzania-united-rep.-of,"Tanzania, United Rep. of",,,246.149013,NaN
EU,thailand,Thailand,,,243.815847,NaN
EU,timor-leste,Timor Leste,,,176.154033,NaN
EU,togo,Togo,,,188.986446,NaN
EU,tokelau-islands,Tokelau Islands,,,101.49272099999999,NaN
EU,tonga,Tonga,,,248.48217899999997,NaN
EU,trinidad-and-tobago,Trinidad and Tobago,,,375.639726,NaN
EU,tunisia,Tunisia,,,164.488203,NaN
EU,turkey,Turkey,,,188.986446,NaN
EU,turkey-istanbul,Turkey Istanbul,,,258.981426,NaN
EU,turkmenistan,Turkmenistan,,,274.147005,NaN
EU,turks-and-caicos-island,Turks and Caicos Island,,,423.469629,NaN
EU,tuvalu,Tuvalu,,,239.14951499999998,NaN
EU,uganda,Uganda,,,237.98293199999998,NaN
EU,ukraine,Ukraine,,,338.30906999999996,NaN
EU,united-arab-emirates,United Arab Emirates,,,407.13746699999996,NaN
EU,united-states-of-america,United States of America,,,400.137969,NaN
EU,uruguay,Uruguay,,,263.647758,NaN
EU,uzbekistan,Uzbekistan,,,233.3166,NaN
EU,vanuatu,Vanuatu,,,394.305054,NaN
EU,venezuela,Venezuela,,,160.988454,NaN
EU,viet-nam,Viet Nam,,,185.486697,NaN
EU,virgin-islands-(british),Virgin Islands (British),,,495.79777499999994,NaN
EU,virgin-islands-(usa),Virgin Islands (USA),,,495.79777499999994,NaN
EU,west-bank-and-gaza-strip,West Bank and Gaza Strip,,,234.483183,NaN
EU,yemen,Yemen,,,165.654786,NaN
EU,zambia,Zambia,,,228.65026799999998,NaN
EU,zimbabwe,Zimbabwe,,,232.150017,NaN
UK,afghanistan-kabul,AFGHANISTAN,Kabul,,125.5,NaN
UK,albania-tirana,ALBANIA,Tirana,,223.88943429505014,NaN
UK,algeria-algiers,ALGERIA,Algiers,,286.5505658381503,NaN
UK,angola-luanda,ANGOLA,Luanda,,495.83941998599863,NaN
UK,anguilla,ANGUILLA,Anguilla,,386,NaN
UK,antigua-and-barbuda-st-john's,ANTIGUA AND BARBUDA,St John's,,345.1764238033064,NaN
UK,argentina-buenos-aires,ARGENTINA,Buenos Aires,,231.17322244921485,NaN
UK,armenia-yerevan,ARMENIA,Yerevan,,219.4947249309313,NaN
UK,australia-adelaide,AUSTRALIA,Adelaide,,331.969437909854,NaN
UK,australia-brisbane,AUSTRALIA,Brisbane,,338.78294974836865,NaN
UK,australia-canberra,AUSTRALIA,Canberra,,305.0939189912683,NaN
UK,australia-darwin,AUSTRALIA,Darwin,,293.35953749160416,NaN
UK,australia-hobart,AUSTRALIA,Hobart,,320.2350564101898,NaN
UK,australia-melbourne,AUSTRALIA,Melbourne,,377.77137860209154,NaN
UK,australia-perth,AUSTRALIA,Perth,,330.0767957324888,NaN
UK,australia-sydney,AUSTRALIA,Sydney,,319.47799953924374,NaN
UK,austria-vienna,AUSTRIA,"Vienna (also applies to Graz, Bregenz, Linz, Klagenfurt, Salzburg, Innsbruck)",,248.48217899999997,NaN
UK,azerbaijan-baku,AZERBAIJAN,Baku,,165.0481115073895,NaN
UK,bahrain,BAHRAIN,Bahrain,,455.50303627411137,NaN
UK,bangladesh-dhaka,BANGLADESH,Dhaka,,183.86075176934992,NaN
UK,barbados-bridgetown,BARBADOS,Bridgetown,,270.2499572469523,NaN
UK,belarus-minsk,BELARUS,Minsk,,240,NaN
UK,belgium-brussels,BELGIUM,Brussels,,281.72979449999997,NaN
UK,belize-belize-city,BELIZE,Belize City,,224.59175450151355,NaN
UK,belize-belmopan,BELIZE,Belmopan,,117.87939032997869,NaN
UK,bermuda-hamilton,BERMUDA,Hamilton,,478,NaN
UK,bolivia-la-paz,BOLIVIA,La Paz,,181.3305123045991,NaN
UK,bolivia-cochabamba,BOLIVIA,Cochabamba,,95.72071109566178,NaN
UK,bolivia-santa-cruz,BOLIVIA,Santa Cruz,,147.5,NaN
UK,bolivia,BOLIVIA,Elsewhere,,37.506591682125425,NaN
UK,botswana-gaborone,BOTSWANA,Gaborone,,142.52063829411335,NaN
UK,brazil-brasilia,BRAZIL,Brasilia,,164.74879094566813,NaN
UK,brazil-rio-de-janeiro,BRAZIL,Rio de Janeiro,,231.17975503666338,NaN
UK,brazil-sao-paulo,BRAZIL,Sao Paulo,,200.2229257702596,NaN
UK,british-virgin-islands-tortola,BRITISH VIRGIN ISLANDS,Tortola,,262,NaN
UK,brunei-bandar-seri-begawan,BRUNEI,Bandar Seri Begawan,,254.77375923560447,NaN
UK,bulgaria-sofia,BULGARIA,Sofia,,244.38721651055198,NaN
UK,bulgaria,BULGARIA,Elsewhere,,37.885466280369144,NaN
UK,burundi-bujumbura,BURUNDI,Bujumbura,,157.47538505128296,NaN
UK,cambodia-phnom-penh,CAMBODIA,Phnom Penh,,189,NaN
UK,cameroon-douala,CAMEROON,Douala,,282.30225848752025,NaN
UK,cameroon-yaounde,CAMEROON,Yaounde,,279.37029236785264,NaN
UK,canada-calgary-alberta,CANADA,"Calgary, Alberta",,259.0651252703086,NaN
UK,canada-edmonton-alberta,CANADA,"Edmonton, Alberta",,179.14488543282147,NaN
UK,canada-halifax-nova-scotia,CANADA,"Halifax, Nova Scotia",,230.49460474869483,NaN
UK,canada-montreal-quebec,CANADA,"Montreal, Quebec",,293.42696751927656,NaN
UK,canada-ottawa-ontario,CANADA,"Ottawa, Ontario",,284.54694087066684,NaN
UK,canada-quebec-city-quebec,CANADA,"Quebec City, Quebec",,323.5418405015181,NaN
UK,canada-regina-saskatchewan,CANADA,"Regina, Saskatchewan",,205.7849653786505,NaN
UK,canada-saskatoon-saskatchewan,CANADA,"Saskatoon, Saskatchewan",,265.2425351128197,NaN
UK,canada-st-john's-new-foundland,CANADA,"St John's, New Foundland",,258.6790371551517,NaN
UK,canada-toronto-ontario,CANADA,"Toronto, Ontario",,256.74859657936696,NaN
UK,canada-vancouver-british-columbia,CANADA,"Vancouver, British Columbia",,261.3816539612503,NaN
UK,canada-victoria-british-columbia,CANADA,"Victoria, British Columbia",,248.2546580459142,NaN
UK,canada-winnipeg-manitoba,CANADA,"Winnipeg, Manitoba",,271.0338568401738,NaN
UK,canada-yellowknife-nw-territories,CANADA,"Yellowknife, NW Territories",,198.4492911906686,NaN
UK,cayman-islands-grand-cayman,CAYMAN ISLANDS,Grand Cayman,,355.4447079290942,NaN
UK,chile-santiago,CHILE,Santiago,,228.06987220693912,NaN
UK,china-beijing,CHINA,Beijing,,303.8374212971249,NaN
UK,china-chongqing,CHINA,Chongqing,,185.1071058979407,NaN
UK,china-guangzhou,CHINA,Guangzhou,,221.879224578003,NaN
UK,china-shanghai,CHINA,Shanghai,,301.3443963018664,NaN
UK,colombia-bogota,COLOMBIA,Bogota,,192.75393332755016,NaN
UK,colombia-cali,COLOMBIA,Cali,,156.86014518424366,NaN
UK,colombia-cartagena,COLOMBIA,Cartagena,,280.60997961465876,NaN
UK,colombia-medellin,COLOMBIA,Medellin,,144.10947692697061,NaN
UK,colombia,COLOMBIA,Elsewhere,,315.5,NaN
UK,cook-islands-rarotonga,COOK ISLANDS,Rarotonga,,399.4680882524612,NaN
UK,costa-rica-san-jose,COSTA RICA,San Jose,,238,NaN
UK,croatia-dubrovnik,CROATIA,Dubrovnik,,420.3849099520281,NaN
UK,croatia-split,CROATIA,Split,,206.21120550127137,NaN
UK,croatia-zagreb,CROATIA,Zagreb,,230.99758341201655,NaN
UK,cuba-havana,CUBA,Havana,,198.5,NaN
UK,cyprus-nicosia,CYPRUS,Nicosia,,235.649766,NaN
UK,czech-republic-prague,CZECH REPUBLIC,Prague,,205.60675053600139,NaN
UK,denmark-copenhagen,DENMARK,Copenhagen,,328.2809570094673,NaN
UK,djibouti,DJIBOUTI,Djibouti,,266.9997095300805,NaN
UK,dominica-roseau,DOMINICA,Roseau,,187.9271042130234,NaN
UK,dominican-republic-santo-domingo,DOMINICAN REPUBLIC,Santo Domingo,,198.0992025515021,NaN
UK,ecuador-guayaquil,ECUADOR,Guayaquil,,215,NaN
UK,ecuador-quito,ECUADOR,Quito,,268,NaN
UK,egypt-alexandria,EGYPT,Alexandria,,87.56107644219618,NaN
UK,egypt-cairo,EGYPT,Cairo,,224.1321043970002,NaN
UK,el-salvador-san-salvador,EL SALVADOR,San Salvador,,208.5,NaN
UK,equatorial-guinea-malabo,EQUATORIAL GUINEA,Malabo,,552.7067479063044,NaN
UK,eritrea-asmara,ERITREA,Asmara,,218.2491087522273,NaN
UK,estonia-tallinn,ESTONIA,Tallinn,,205.31860799999998,NaN
UK,ethiopia-addis-ababa,ETHIOPIA,Addis Ababa,,337.597187400464,NaN
UK,falkland-islands-stanley,FALKLAND ISLANDS,Stanley,,184.34306070359975,NaN
UK,fiji-nadi,FIJI,Nadi,,238.71435861710424,NaN
UK,fiji-suva,FIJI,Suva,,206.93429664673772,NaN
UK,finland-helsinki,FINLAND,Helsinki,,266.5642155,NaN
UK,finland,FINLAND,Elsewhere,,95.65980599999999,NaN
UK,france-bordeaux,FRANCE,Bordeaux,,297.478665,NaN
UK,france-lille,FRANCE,Lille,,312.64424399999996,NaN
UK,france-lyon,FRANCE,Lyon,,235.0664745,NaN
UK,france-marseilles,FRANCE,Marseilles,,330.142989,NaN
UK,france-paris,FRANCE,Paris,,369.22351949999995,NaN
UK,france-strasbourg,FRANCE,Strasbourg,,219.9008955,NaN
UK,france,FRANCE,Elsewhere,,292.7092789481412,NaN
UK,gambia-banjul,GAMBIA,Banjul,,144.73823933800952,NaN
UK,georgia-tbilisi,GEORGIA,Tbilisi,,307.5920247068677,NaN
UK,germany-berlin,GERMANY,Berlin,,279.39662849999996,NaN
UK,germany-dusseldorf,GERMANY,Dusseldorf,,205.9018995,NaN
UK,germany-munich,GERMANY,Munich,,264.2310495,NaN
UK,ghana-accra,GHANA,Accra,,232.0613537000552,NaN
UK,gibraltar,GIBRALTAR,Gibraltar,,253.7039851933077,NaN
UK,greece-athens,GREECE,Athens,,257.814843,NaN
UK,greece-corfu,GREECE,Corfu,,204.15202499999998,NaN
UK,greece-crete,GREECE,Crete,,166.821369,NaN
UK,greece-rhodes,GREECE,Rhodes,,170.32111799999998,NaN
UK,greece-thessalonki,GREECE,Thessalonki,,281.72979449999997,NaN
UK,grenada-st-george's,GRENADA,St George's,,238.8184409422755,NaN
UK,guatemala-guatemala-city,GUATEMALA,Guatemala City,,260,NaN
UK,guinea-conakry,GUINEA,Conakry,,149.8124850736841,NaN
UK,guyana-georgetown,GUYANA,Georgetown,,253.27510344030617,NaN
UK,haiti-port-au-prince,HAITI,Port au Prince,,200,NaN
UK,honduras-san-pedro-sula,HONDURAS,San Pedro Sula,,257,NaN
UK,honduras-tegucigalpa,HONDURAS,Tegucigalpa,,259,NaN
UK,hong-kong,HONG KONG,Hong Kong,,407.077984147901,NaN
UK,hungary-budapest,HUNGARY,Budapest,,218.1600504566116,NaN
UK,iceland-reykjavik,ICELAND,Reykjavik,,337.33209128993735,NaN
UK,india-ahmedabad,INDIA,Ahmedabad,,181.72382229507974,NaN
UK,india-bangalore,INDIA,Bangalore,,320.0375427103311,NaN
UK,india-chandigarh,INDIA,Chandigarh,,236.6059541937006,NaN
UK,india-chennai,INDIA,Chennai (Madras),,305.3858869348662,NaN
UK,india-hyderabad,INDIA,Hyderabad,,283.576341251775,NaN
UK,india-jalandhar,INDIA,Jalandhar,,148.0466593511688,NaN
UK,india-kolkata,INDIA,Kolkata (Calcutta),,284.643680414226,NaN
UK,india-ludhiana,INDIA,Ludhiana,,138.23908131298197,NaN
UK,india-mumbai,INDIA,Mumbai (Bombay),,298.5041617056362,NaN
UK,india-nashik,INDIA,Nashik,,154.4581582361022,NaN
UK,india-new-delhi,INDIA,New Delhi,,298.95199631925203,NaN
UK,india-pune,INDIA,Pune,,302.07191079410904,NaN
UK,indonesia-jakarta,INDONESIA,Jakarta,,226.05607288893856,NaN
UK,indonesia-semarang,INDONESIA,Semarang,,85.81946186057255,NaN
UK,iran-tehran,IRAN,Tehran,,174.80873182598324,NaN
UK,ireland-dublin,IRELAND,Dublin,,289.312584,NaN
UK,ireland,IRELAND,Elsewhere,,278.5,NaN
UK,italy-bologna-florence-genoa-milan-turin-and-venice,ITALY,"Bologna, Florence, Genoa, Milan, Turin and Venice",,380.8893495,NaN
UK,italy-rome-and-naples,ITALY,Rome and Naples,,303.31158,NaN
UK,jamaica-kingston,JAMAICA,Kingston,,331,NaN
UK,japan-osaka,JAPAN,Osaka,,244.77705486037505,NaN
UK,japan-tokyo,JAPAN,Tokyo,,270.93256632722364,NaN
UK,jordan-amman,JORDAN,Amman,,305.16926967271877,NaN
UK,jordan-aqaba,JORDAN,Aqaba,,243.71156953029626,NaN
UK,jordan-petra,JORDAN,Petra,,233.11541433332687,NaN
UK,kazakhstan-almaty,KAZAKHSTAN,Almaty,,207.5273079990378,NaN
UK,kazakhstan-astana,KAZAKHSTAN,Astana,,394,NaN
UK,kazakhstan-atyrau,KAZAKHSTAN,Atyrau,,132.45025239086596,NaN
UK,kenya-mombasa,KENYA,Mombasa,,135.80992115044432,NaN
UK,kenya-nairobi,KENYA,Nairobi,,162.33806555893466,NaN
UK,kiribati-tarawa,KIRIBATI,Tarawa,,416.1876414715589,NaN
UK,kosovo-pristina,KOSOVO,Pristina,,146.40616649999998,NaN
UK,kuwait,KUWAIT,Kuwait,,367.50175391793476,NaN
UK,kyrgyzstan-bishkek,KYRGYZSTAN,Bishkek,,244,NaN
UK,laos-vientiane,LAOS,Vientiane,,230.9567041251805,NaN
UK,latvia-riga,LATVIA,Riga,,204.15202499999998,NaN
UK,lithuania-vilinius,LITHUANIA,Vilinius,,192.46230813370676,NaN
UK,luxembourg,LUXEMBOURG,Luxembourg,,424.636212,NaN
UK,macau-sar-macao,MACAU SAR,Macao,,455.65196221252677,NaN
UK,macedonia-skopje,MACEDONIA,Skopje,,194.5438529868291,NaN
UK,macedonia,MACEDONIA,Ohrid and Elsewhere,,92.629954571772,NaN
UK,madagascar-antananarivo,MADAGASCAR,Antananarivo,,211.42224606850777,NaN
UK,malawi-lilongwe,MALAWI,Lilongwe,,138.40382395855664,NaN
UK,malaysia-kuala-lumpur,MALAYSIA,Kuala Lumpur,,178.0218551509447,NaN
UK,mali-bamako,MALI,Bamako,,196.39369416503936,NaN
UK,malta-valletta,MALTA,Valletta,,222.2340615,NaN
UK,mauritania-nouakchott,MAURITANIA,Nouakchott,,230.4001425,NaN
UK,mauritius-port-louis,MAURITIUS,Port Louis,,231.8659886820276,NaN
UK,mexico-mexico-city,MEXICO,Mexico City,,266.901454615078,NaN
UK,moldova-chisinau,MOLDOVA,Chisinau,,221.2270468347794,NaN
UK,mongolia-ulaanbaatar,MONGOLIA,Ulaanbaatar,,148.8479647942819,NaN
UK,montenegro-podgorica,MONTENEGRO,Podgorica,,195.985944,NaN
UK,montserrat-plymouth,MONTSERRAT,Plymouth,,217.38659684804793,NaN
UK,morocco-agadir,MOROCCO,Agadir,,205.7102339281634,NaN
UK,morocco-casablanca,MOROCCO,Casablanca,,352.0515988071488,NaN
UK,morocco-fes,MOROCCO,Fes,,172.7860607642448,NaN
UK,morocco-marrakech,MOROCCO,Marrakech,,169.309268078135,NaN
UK,morocco-rabat,MOROCCO,Rabat,,228.4147437420017,NaN
UK,morocco-tangier,MOROCCO,Tangier,,272.2434030578101,NaN
UK,mozambique-maputo,MOZAMBIQUE,Maputo,,244.1180796876707,NaN
UK,mozambique,MOZAMBIQUE,Elsewhere,,124,NaN
UK,namibia-windhoek,NAMIBIA,Windhoek,,119.01340849068362,NaN
UK,nepal-kathmandu,NEPAL,Kathmandu,,175.31507826597004,NaN
UK,netherlands-amsterdam,NETHERLANDS,Amsterdam,,258.981426,NaN
UK,netherlands-the-hague,NETHERLANDS,The Hague,,327.80982299999994,NaN
UK,new-zealand-auckland,NEW ZEALAND,Auckland,,269.5711224920455,NaN
UK,new-zealand-christchurch,NEW ZEALAND,Christchurch,,179.83047679197335,NaN
UK,new-zealand-wellington,NEW ZEALAND,Wellington,,290.87143139361905,NaN
UK,nicaragua-managua,NICARAGUA,Managua,,265.5,NaN
UK,nigeria-abuja,NIGERIA,Abuja,,299.13091891413654,NaN
UK,nigeria-lagos,NIGERIA,Lagos,,256.1379547584629,NaN
UK,nigeria-port-harcourt,NIGERIA,Port Harcourt,,267.5848681268773,NaN
